ID_ARTICOL,ARTICOL,DATA,CANTITATE,VAL_IESIRE_CU_TVA,VAL_IESIRE_FARA_TVA,VAL_INTRARE_FARA_TVA_STOC,TOTAL_DISCOUNT,FLAG_PROMOTIE,ADAOS,STOC,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Sep-24,103,513.97,471.72,367.65384,0,0,104.06616,531,,,0
6937,BANANE CALITATEA I.,10-Sep-24,58.74,469.34,430.61,365.139588,0,0,65.470412,202.512,,,0
6937,BANANE CALITATEA I.,11-Sep-24,72.748,581.23,533.18,452.2161176,0,0,80.9638824,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,11-Sep-24,2,65.18,59.8,37.8,0,0,22,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Sep-24,98,489.02,448.83,349.82976,0,0,99.00024,531,,,0
8259,CARNE PORC LUCRU,11-Sep-24,13.966,251.24,230.5,232.0689719,27.932,1,-1.56897186,9.954,,,0
6937,BANANE CALITATEA I.,12-Sep-24,93.628,748.12,686.3,582.0103736,0,0,104.2896264,202.512,,,0
8259,CARNE PORC LUCRU,12-Sep-24,25.37,507.16,465.27,418.9902597,0,0,46.27974029,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Sep-24,113,563.87,517.53,403.3236,0,0,114.2064,531,,,0
8259,CARNE PORC LUCRU,13-Sep-24,20.006,399.91,366.87,330.099,0,0,36.771,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Sep-24,106,528.94,485.45,378.31516,0,0,107.13484,531,,,0
6937,BANANE CALITATEA I.,13-Sep-24,104.308,833.41,764.51,648.3993896,0,0,116.1106104,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Sep-24,114,568.86,522.1,406.9296,0,0,115.1704,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Sep-24,2,65.18,59.8,37.8,0,0,22,198,,,0
8259,CARNE PORC LUCRU,14-Sep-24,29.706,593.83,544.79,490.149,0,0,54.641,9.954,,,0
6937,BANANE CALITATEA I.,14-Sep-24,90.618,723.98,664.18,563.2996116,0,0,100.8803884,202.512,,,0
8259,CARNE PORC LUCRU,15-Sep-24,16.476,329.36,302.17,271.854,0,0,30.316,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
6937,BANANE CALITATEA I.,15-Sep-24,45.796,365.86,335.65,284.6770952,0,0,50.9729048,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Sep-24,113,563.87,517.52,403.3722,0,0,114.1478,531,,,0
6937,BANANE CALITATEA I.,16-Sep-24,89.424,714.51,655.48,555.8930988,0,0,99.5869012,202.512,,,0
8259,CARNE PORC LUCRU,16-Sep-24,29.428,588.26,539.69,485.562,0,0,54.128,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,16-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Sep-24,127,633.73,581.63,453.36732,0,0,128.26268,531,,,0
6937,BANANE CALITATEA I.,17-Sep-24,32.674,261.07,239.53,203.1103948,0,0,36.4196052,202.512,,,0
8259,CARNE PORC LUCRU,17-Sep-24,34.146,691.4,634.3,563.409,0,0,70.891,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Sep-24,106,528.94,485.45,378.38976,0,0,107.06024,531,,,0
8259,CARNE PORC LUCRU,18-Sep-24,21.028,430.86,395.25,346.962,0,0,48.288,9.954,,,0
6937,BANANE CALITATEA I.,18-Sep-24,41.264,329.68,302.48,256.5052768,0,0,45.9747232,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Sep-24,3,97.77,89.7,56.7,0,0,33,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Sep-24,129,643.71,590.73,460.53,0,0,130.2,531,,,0
6937,BANANE CALITATEA I.,19-Sep-24,58.704,469.08,430.33,364.9158048,0,0,65.4141952,202.512,,,0
8259,CARNE PORC LUCRU,19-Sep-24,34.02,697.04,639.5,561.33,0,0,78.17,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Sep-24,80,399.2,366.4,285.6,0,0,80.8,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
6937,BANANE CALITATEA I.,20-Sep-24,43.74,349.48,320.59,271.896588,0,0,48.693412,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,20-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
8259,CARNE PORC LUCRU,20-Sep-24,12.9,264.32,242.49,212.85,0,0,29.64,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Sep-24,93,464.07,425.91,332.01,0,0,93.9,531,,,0
6937,BANANE CALITATEA I.,21-Sep-24,54.208,433.11,397.36,336.9677696,0,0,60.3922304,202.512,,,0
8259,CARNE PORC LUCRU,21-Sep-24,26.91,551.4,505.87,444.015,0,0,61.855,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Sep-24,62,309.38,283.96,221.27952,0,0,62.68048,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Sep-24,105,523.95,480.88,374.79492,0,0,106.08508,531,,,0
8259,CARNE PORC LUCRU,22-Sep-24,20.54,420.89,386.14,338.91,0,0,47.23,9.954,,,0
6937,BANANE CALITATEA I.,22-Sep-24,47.874,382.51,350.96,297.5943588,0,0,53.3656412,202.512,,,0
8259,CARNE PORC LUCRU,23-Sep-24,20.458,419.17,384.57,337.557,0,0,47.013,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Sep-24,1,32.59,29.9,18.9,0,0,11,198,,,0
6937,BANANE CALITATEA I.,23-Sep-24,59.378,474.43,435.27,364.6535538,0,0,70.6164462,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Sep-24,97,484.03,444.25,346.22412,0,0,98.02588,531,,,0
6937,BANANE CALITATEA I.,24-Sep-24,64.594,516.1,473.5,331.6966494,0,0,141.8033506,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Sep-24,99,494.01,453.42,353.4093,0,0,100.0107,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Sep-24,4,131.96,121.08,75.6,0,0,45.48,198,,,0
8259,CARNE PORC LUCRU,24-Sep-24,35.206,721.38,661.8,580.899,0,0,80.901,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Sep-24,96,479.04,439.68,342.6903,0,0,96.9897,531,,,0
6937,BANANE CALITATEA I.,25-Sep-24,70.492,563.21,516.72,438.1923704,0,0,78.5276296,202.512,,,0
8259,CARNE PORC LUCRU,25-Sep-24,3.72,76.22,69.92,61.38,0,0,8.54,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,26-Sep-24,2,65.98,60.54,37.8,0,0,22.74,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Sep-24,90,449.1,412.18,321.3,0,0,90.88,531,,,0
6937,BANANE CALITATEA I.,26-Sep-24,53.614,428.37,393.02,323.724026,0,0,69.295974,202.512,,,0
8259,CARNE PORC LUCRU,26-Sep-24,6.572,134.67,123.55,108.438,0,0,15.112,9.954,,,0
6937,BANANE CALITATEA I.,27-Sep-24,97.432,778.51,714.24,552.9850592,0,0,161.2549408,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Sep-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Sep-24,106,528.94,485.48,378.42,0,0,107.06,531,,,0
8259,CARNE PORC LUCRU,27-Sep-24,6.364,130.39,119.62,105.006,0,0,14.614,9.954,,,0
6937,BANANE CALITATEA I.,28-Sep-24,50.398,402.68,369.42,286.0388888,0,0,83.3811112,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Sep-24,63,314.37,288.53,224.86464,0,0,63.66536,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,28-Sep-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
8259,CARNE PORC LUCRU,28-Sep-24,9.26,189.73,174.05,152.79,0,0,21.26,9.954,,,0
8259,CARNE PORC LUCRU,29-Sep-24,11.512,235.87,216.41,189.948,0,0,26.462,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,29-Sep-24,97,484.03,444.25,346.24464,0,0,98.00536,531,,,0
6937,BANANE CALITATEA I.,29-Sep-24,49.524,395.69,363.06,281.0784144,0,0,81.9815856,202.512,,,0
8259,CARNE PORC LUCRU,30-Sep-24,13.57,278.06,255.1,223.905,0,0,31.195,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,30-Sep-24,118,588.82,540.43,421.19952,0,0,119.23048,531,,,0
6937,BANANE CALITATEA I.,30-Sep-24,89.236,708.58,650.04,506.4678416,4.46,1,143.5721584,202.512,,,0
6937,BANANE CALITATEA I.,01-Oct-24,163.476,866.72,795.14,981.6750974,439.45,1,-186.5350974,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Oct-24,111,553.89,508.37,396.20952,0,0,112.16048,531,,,0
8259,CARNE PORC LUCRU,01-Oct-24,12.57,257.57,236.29,207.405,0,0,28.885,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,01-Oct-24,2,65.98,60.54,37.8,0,0,22.74,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Oct-24,73,364.27,334.33,260.58732,0,0,73.74268,531,,,0
8259,CARNE PORC LUCRU,02-Oct-24,61.316,1204.68,1105.16,1041.6214,51.681,1,63.5386,9.954,,,0
6937,BANANE CALITATEA I.,02-Oct-24,93.694,748.65,686.81,597.6084402,0,0,89.2015598,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,02-Oct-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
8259,CARNE PORC LUCRU,03-Oct-24,21.84,414.75,380.51,382.2,32.76,1,-1.69,9.954,,,0
6937,BANANE CALITATEA I.,03-Oct-24,50.184,400.97,367.85,320.0886072,0,0,47.7613928,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Oct-24,109,543.91,499.21,389.0922,0,0,110.1178,531,,,0
6937,BANANE CALITATEA I.,04-Oct-24,39.656,316.86,290.71,252.9378648,0,0,37.7721352,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Oct-24,101,503.99,462.55,360.56195,0,0,101.98805,531,,,0
8259,CARNE PORC LUCRU,04-Oct-24,3.66,74.99,68.8,64.05,0,0,4.75,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,04-Oct-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
6937,BANANE CALITATEA I.,05-Oct-24,37.526,299.83,275.12,239.3520858,0,0,35.7679142,202.512,,,0
8259,CARNE PORC LUCRU,05-Oct-24,11.168,228.81,209.92,195.44,0,0,14.48,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Oct-24,66,329.34,302.28,235.54755,0,0,66.73245,531,,,0
6937,BANANE CALITATEA I.,06-Oct-24,62.192,496.86,455.84,396.6792336,0,0,59.1607664,202.512,,,0
8259,CARNE PORC LUCRU,06-Oct-24,4.544,93.11,85.42,75.85938785,0,0,9.56061215,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Oct-24,119,593.81,544.98,424.76592,0,0,120.21408,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,07-Oct-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
6937,BANANE CALITATEA I.,07-Oct-24,50.12,400.46,367.39,319.680396,0,0,47.709604,202.512,,,0
8259,CARNE PORC LUCRU,07-Oct-24,20.792,426.04,390.85,346.8897775,0,0,43.96022248,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,07-Oct-24,75,374.25,343.49,267.74352,0,0,75.74648,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,08-Oct-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,08-Oct-24,87,434.13,398.45,310.55544,0,0,87.89456,531,,,0
8259,CARNE PORC LUCRU,08-Oct-24,9.922,203.3,186.51,165.6175656,0,0,20.89243437,9.954,,,0
6937,BANANE CALITATEA I.,08-Oct-24,56.66,452.68,415.33,361.394478,0,0,53.935522,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,09-Oct-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,09-Oct-24,92,459.08,421.36,328.40112,0,0,92.95888,531,,,0
8259,CARNE PORC LUCRU,09-Oct-24,20.504,420.12,385.44,358.82,0,0,26.62,9.954,,,0
6937,BANANE CALITATEA I.,09-Oct-24,81.83,653.81,599.83,521.936289,0,0,77.893711,202.512,,,0
6937,BANANE CALITATEA I.,10-Oct-24,56.56,451.95,414.64,360.756648,0,0,53.883352,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,10-Oct-24,5,164.95,151.35,94.5,0,0,56.85,198,,,0
8259,CARNE PORC LUCRU,10-Oct-24,12.59,257.97,236.68,220.325,0,0,16.355,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,10-Oct-24,93,464.07,425.93,331.90956,0,0,94.02044,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,11-Oct-24,1,32.99,30.27,18.9,0,0,11.37,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,11-Oct-24,113,563.87,517.49,403.36644,0,0,114.12356,531,,,0
8259,CARNE PORC LUCRU,11-Oct-24,31.716,649.85,596.19,555.03,0,0,41.16,9.954,,,0
6937,BANANE CALITATEA I.,11-Oct-24,108.642,868.06,796.4,692.9512686,0,0,103.4487314,202.512,,,0
8259,CARNE PORC LUCRU,12-Oct-24,21.48,440.12,403.79,375.9,0,0,27.89,9.954,,,0
6937,BANANE CALITATEA I.,12-Oct-24,73.402,586.48,538.04,468.1799766,0,0,69.8600234,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,12-Oct-24,62,309.38,283.96,221.31566,0,0,62.64434,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,12-Oct-24,2,65.98,60.54,37.8,0,0,22.74,198,,,0
6937,BANANE CALITATEA I.,13-Oct-24,75.122,600.15,550.64,479.1506526,0,0,71.4893474,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,13-Oct-24,2,65.98,60.54,37.8,0,0,22.74,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,13-Oct-24,105,523.95,480.9,374.8122,0,0,106.0878,531,,,0
8259,CARNE PORC LUCRU,13-Oct-24,28.758,589.26,540.61,503.265,0,0,37.345,9.954,,,0
8259,CARNE PORC LUCRU,14-Oct-24,31.376,642.88,589.8,549.08,0,0,40.72,9.954,,,0
6937,BANANE CALITATEA I.,14-Oct-24,137.782,866.5,794.96,817.4379034,234.36,1,-22.4779034,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,14-Oct-24,89,444.11,407.61,317.67816,0,0,89.93184,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,14-Oct-24,35,804.65,738.15,661.5,350,1,76.65,198,,,0
6937,BANANE CALITATEA I.,15-Oct-24,67.032,535.6,491.36,336.969864,0,0,154.390136,202.512,,,0
8259,CARNE PORC LUCRU,15-Oct-24,31.292,616.96,566.01,547.0527812,24.22,1,18.9572188,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,15-Oct-24,27,620.73,569.43,510.3,135,1,59.13,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,15-Oct-24,84,419.16,384.72,299.86596,0,0,84.85404,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,16-Oct-24,25,574.75,527.25,480.55,125,1,46.7,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,16-Oct-24,83,414.17,380.13,296.26356,0,0,83.86644,531,,,0
8259,CARNE PORC LUCRU,16-Oct-24,92.863,1670.59,1532.62,1625.1025,232.1575,1,-92.4825,9.954,,,0
6937,BANANE CALITATEA I.,16-Oct-24,94.944,758.62,695.96,507.591908,0,0,188.368092,202.512,,,0
8259,CARNE PORC LUCRU,17-Oct-24,78.016,1403.51,1287.62,1365.28,195.04,1,-77.66,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,17-Oct-24,76,379.24,348.08,271.31568,0,0,76.76432,531,,,0
6937,BANANE CALITATEA I.,17-Oct-24,106.026,847.1,777.14,664.1115158,0,0,113.0284842,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,17-Oct-24,11,252.89,231.99,211.75,55,1,20.24,198,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,18-Oct-24,9,206.91,189.81,176.75,45,1,13.06,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,18-Oct-24,90,449.1,412.15,321.21374,0,0,90.93626,531,,,0
6937,BANANE CALITATEA I.,18-Oct-24,71.272,569.44,522.42,454.5941976,0,0,67.8258024,202.512,,,0
8259,CARNE PORC LUCRU,18-Oct-24,87.262,1569.87,1440.28,1527.085,218.155,1,-86.805,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,19-Oct-24,12,275.88,253.08,237,60,1,16.08,198,,,0
6937,BANANE CALITATEA I.,19-Oct-24,69.552,555.69,509.78,441.3148206,0,0,68.4651794,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,19-Oct-24,73,364.27,334.33,260.5608,0,0,73.7692,531,,,0
8259,CARNE PORC LUCRU,19-Oct-24,75.37,1355.87,1243.95,1318.975,188.425,1,-75.025,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,20-Oct-24,9,206.91,189.81,177.75,45,1,12.06,198,,,0
8259,CARNE PORC LUCRU,20-Oct-24,31.322,563.47,516.92,548.135,78.305,1,-31.215,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,20-Oct-24,110,548.9,503.78,392.65836,0,0,111.12164,531,,,0
6937,BANANE CALITATEA I.,20-Oct-24,75.488,603.18,553.36,477.339108,0,0,76.020892,202.512,,,0
6937,BANANE CALITATEA I.,21-Oct-24,53.652,428.68,393.3,341.326714,0,0,51.973286,202.512,,,0
8259,CARNE PORC LUCRU,21-Oct-24,21.996,450.67,413.47,383.591025,0,0,29.878975,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,21-Oct-24,92,459.08,421.34,328.42468,0,0,92.91532,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,21-Oct-24,1,27.99,25.68,19.75,0,0,5.93,198,,,0
6937,BANANE CALITATEA I.,22-Oct-24,81.97,654.93,600.85,423.506202,0,0,177.343798,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,22-Oct-24,6,142.94,131.13,118.5,25,1,12.63,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,22-Oct-24,68,339.32,311.44,242.72528,0,0,68.71472,531,,,0
8259,CARNE PORC LUCRU,23-Oct-24,10.411,213.32,195.7,177.8979625,0,0,17.8020375,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,23-Oct-24,4,91.96,84.36,79,20,1,5.36,198,,,0
6937,BANANE CALITATEA I.,23-Oct-24,58.758,469.43,430.7,303.5790828,0,0,127.1209172,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,23-Oct-24,89,444.11,407.6,317.70984,0,0,89.89016,531,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,24-Oct-24,78,389.22,357.24,278.46,0,0,78.78,531,,,0
8259,CARNE PORC LUCRU,24-Oct-24,19.744,404.55,371.15,335.3775125,0,0,35.7724875,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,24-Oct-24,13,298.87,274.17,256.75,65,1,17.42,198,,,0
6937,BANANE CALITATEA I.,24-Oct-24,98.222,784.79,720.04,638.0442742,0,0,81.9957258,202.512,,,0
6937,BANANE CALITATEA I.,25-Oct-24,89.484,715.02,656,581.271783,0,0,74.728217,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,25-Oct-24,13,298.87,274.18,256.75,65,1,17.43,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,25-Oct-24,106,528.94,485.47,378.42,0,0,107.05,531,,,0
8259,CARNE PORC LUCRU,25-Oct-24,35.676,731.01,670.64,588.654,0,0,81.986,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,26-Oct-24,86,429.14,393.86,307.02,0,0,86.84,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,26-Oct-24,26,597.74,548.35,513.5,130,1,34.85,198,,,0
8259,CARNE PORC LUCRU,26-Oct-24,17.038,349.12,320.29,281.127,0,0,39.163,9.954,,,0
6937,BANANE CALITATEA I.,26-Oct-24,53.316,425.99,390.83,268.019532,0,0,122.810468,202.512,,,0
8259,CARNE PORC LUCRU,27-Oct-24,13.052,267.43,245.33,215.358,0,0,29.972,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,27-Oct-24,81,404.19,370.98,289.17,0,0,81.81,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,27-Oct-24,15,344.85,316.35,296.25,75,1,20.1,198,,,0
6937,BANANE CALITATEA I.,27-Oct-24,63.494,507.33,465.47,360.1341332,0,0,105.3358668,202.512,,,0
6937,BANANE CALITATEA I.,28-Oct-24,54.002,431.48,395.82,344.4409566,0,0,51.3790434,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,28-Oct-24,72,359.28,329.75,256.99968,0,0,72.75032,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,28-Oct-24,19,436.81,400.71,375.25,95,1,25.46,198,,,0
8259,CARNE PORC LUCRU,28-Oct-24,6.8,139.33,127.83,112.2,0,0,15.63,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,29-Oct-24,29,666.71,611.62,572.75,145,1,38.87,198,,,0
8259,CARNE PORC LUCRU,29-Oct-24,19.882,379.47,348.13,328.3303,27.894,1,19.7997,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,29-Oct-24,75,374.25,343.5,267.7068,0,0,75.7932,531,,,0
6937,BANANE CALITATEA I.,29-Oct-24,55.52,443.63,406.96,311.1167422,0,0,95.8432578,202.512,,,0
8259,CARNE PORC LUCRU,30-Oct-24,38.28,726.92,666.92,654.1095,57.42,1,12.8105,9.954,,,0
6937,BANANE CALITATEA I.,30-Oct-24,34.36,274.54,251.88,172.72772,0,0,79.15228,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,30-Oct-24,13,298.87,274.17,256.75,65,1,17.42,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,30-Oct-24,82,409.18,375.56,292.74,0,0,82.82,531,,,0
8259,CARNE PORC LUCRU,31-Oct-24,51.498,977.93,897.18,896.5752,77.247,1,0.6048,9.954,,,0
6937,BANANE CALITATEA I.,31-Oct-24,64.368,514.32,471.85,323.577936,0,0,148.272064,202.512,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,31-Oct-24,17,390.83,358.54,335.75,85,1,22.79,198,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,31-Oct-24,89,444.11,407.6,317.70585,0,0,89.89415,531,,,0
8259,CARNE PORC LUCRU,01-Nov-24,30.638,627.78,575.93,536.165,0,0,39.765,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,01-Nov-24,93,464.07,425.93,331.98375,0,0,93.94625,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,01-Nov-24,12,275.88,253.08,237,60,1,16.08,198,,,0
6937,BANANE CALITATEA I.,01-Nov-24,91.718,732.79,672.31,461.066386,0,0,211.243614,202.512,,,0
8259,CARNE PORC LUCRU,02-Nov-24,22.42,459.39,421.48,392.35,0,0,29.13,9.954,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,02-Nov-24,16,367.84,337.44,316,80,1,21.44,198,,,0
6937,BANANE CALITATEA I.,02-Nov-24,52.7,421.04,386.28,267.2447272,0,0,119.0352728,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,02-Nov-24,78,389.22,357.23,278.46,0,0,78.77,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,03-Nov-24,12,275.88,253.08,237,60,1,16.08,198,,,0
6937,BANANE CALITATEA I.,03-Nov-24,58.932,470.86,431.97,304.4780712,0,0,127.4919288,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,03-Nov-24,107,533.93,490.05,381.99,0,0,108.06,531,,,0
8259,CARNE PORC LUCRU,03-Nov-24,19.66,402.83,369.57,344.05,0,0,25.52,9.954,,,0
6937,BANANE CALITATEA I.,04-Nov-24,80.016,639.36,586.58,524.544888,0,0,62.035112,202.512,,,0
7784,CLEMENTINE CALITATEA I,04-Nov-24,61.906,556.55,510.6,284.7676,0,0,225.8324,1175.383,,,0
8259,CARNE PORC LUCRU,04-Nov-24,4.766,90.51,83.03,83.405,7.149,1,-0.375,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,04-Nov-24,78,389.22,357.24,278.41968,0,0,78.82032,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,04-Nov-24,21,482.79,442.89,414.75,105,1,28.14,198,,,0
8259,CARNE PORC LUCRU,05-Nov-24,47.148,895.36,821.42,825.09,70.722,1,-3.67,9.954,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,05-Nov-24,71,354.29,325.17,253.42968,0,0,71.74032,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,05-Nov-24,27,620.73,569.43,533.25,135,1,36.18,198,,,0
7784,CLEMENTINE CALITATEA I,05-Nov-24,96.576,868.23,796.57,439.9096,0,0,356.6604,1175.383,,,0
6937,BANANE CALITATEA I.,05-Nov-24,56.144,448.59,411.55,368.051992,0,0,43.498008,202.512,,,0
8687,VEL PITAR PAINE ALBA FELIATA 500 GR,06-Nov-24,80,399.2,366.4,285.6,0,0,80.8,531,,,0
21895,JACOBS KRONUNG CAFEA MACINATA 500 GR,06-Nov-24,22,505.78,463.98,434.5,110,1,29.48,198,,,0
8259,CARNE PORC LUCRU,06-Nov-24,9.218,175.05,160.59,161.315,13.827,1,-0.725,9.954,,,0
7784,CLEMENTINE CALITATEA I,06-Nov-24,79.968,718.88,659.53,367.8528,0,0,291.6772,1175.383,,,0
